time(s);clutchPressed;brakePressed;steeringWheelButtons;shiftLeverPos;engineTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;
44.17;1;0;0;0;0;FFFFFFFF;FFFFFFFE;FFFFFFFF;FFFFFFFE;1;3E0;1C7;3.2;38.9;36.0;14.6;5.5;77.1;-0.0039;0.9835;
44.42;1;0;0;0;0;FFFFFFFF;FFFFFFFE;FFFFFFFF;FFFFFFFE;1;3ED;1C7;3.2;38.7;32.0;14.6;5.5;77.1;-0.0039;1.0452;
44.67;1;0;0;0;0;FFFFFFFF;FFFFFFFE;FFFFFFFF;FFFFFFFE;1;3CD;1C7;3.2;38.7;47.0;14.6;5.5;77.1;-0.0039;1.0557;
44.92;1;0;0;0;0;FFFFFFFE;FFFFFFFE;FFFFFFFF;FFFFFFFE;2;3DE;1C7;3.2;39.1;45.0;14.6;5.5;77.1;-0.0039;1.0559;
45.17;1;0;0;0;0;FFFFFFFE;FFFFFFFE;FFFFFFFF;FFFFFFFE;2;3E4;1C7;3.2;39.3;43.5;14.5;5.5;77.1;-0.0039;1.0574;
45.42;1;0;0;0;0;FFFFFFFE;FFFFFFFE;FFFFFFFF;FFFFFFFE;2;3E3;1C7;3.2;39.3;44.0;14.5;5.5;77.1;-0.0039;1.0573;
45.68;1;0;0;0;0;FFFFFFFF;FFFFFFFF;FFFFFFFF;FFFFFFFF;1;3E6;1C7;3.2;39.5;44.0;14.6;5.5;77.1;-0.0039;1.0564;
45.93;1;0;0;0;0;0;0;0;0;0;3E5;1C7;3.2;39.9;43.5;14.6;5.5;77.1;-0.0039;1.0566;
46.18;1;0;0;0;0;0;0;0;0;0;3E2;1C7;3.2;39.9;49.5;14.6;5.5;77.1;0.0199;1.0564;
46.43;1;0;0;0;0;0;0;0;0;0;3EE;1C7;3.2;39.6;52.5;14.6;5.5;77.1;0.0554;1.0564;
46.68;1;0;0;0;0;0;1;0;0;0;3DE;1C7;3.2;39.6;65.5;14.6;5.5;77.1;0.0910;1.0564;
46.93;1;0;0;0;0;0;1;0;0;0;3FA;1C7;3.2;40.1;70.5;14.5;5.5;77.1;0.0870;1.0564;
47.18;1;0;0;0;0;0;1;0;0;0;408;1C7;3.2;40.9;67.5;14.5;5.5;77.1;0.0910;1.0564;
47.43;1;0;0;0;0;0;0;0;0;0;40B;1C7;3.2;40.9;69.5;14.5;5.5;77.1;0.1028;1.0560;
47.68;1;0;0;0;0;0;0;0;0;0;414;1C7;3.2;41.6;72.0;14.5;5.5;77.1;0.1187;1.0560;
47.93;1;0;0;0;0;0;0;0;0;0;41C;1C7;3.2;42.1;97.0;14.5;5.5;77.1;0.1464;1.0560;
48.18;1;0;0;0;0;0;0;0;0;0;421;1C7;3.2;42.1;104.0;14.5;5.5;77.1;0.1424;1.0560;
48.43;1;0;0;0;0;0;0;0;0;0;426;1C7;3.2;42.1;111.5;14.5;5.5;77.1;0.1424;1.0560;
48.68;1;0;0;0;0;0;FFFFFFFF;0;0;0;445;1C7;3.2;42.5;111.5;14.5;5.5;77.1;0.1464;1.0560;
48.93;1;0;0;0;1;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;43F;1C7;3.2;42.4;113.0;14.5;5.5;77.1;0.1503;1.0560;
49.18;1;0;0;0;1;FFFFFFFF;FFFFFFFE;FFFFFFFF;FFFFFFFF;1;449;1C7;3.2;42.4;119.0;14.5;5.5;77.1;0.1464;1.0560;
49.43;1;0;0;0;1;FFFFFFFE;FFFFFFFD;FFFFFFFF;FFFFFFFE;2;443;1C7;3.2;42.8;113.5;14.5;5.5;77.1;0.1266;1.0557;
49.68;1;0;0;0;1;FFFFFFFE;FFFFFFFD;FFFFFFFF;FFFFFFFE;2;45D;1C7;3.2;42.8;67.0;14.5;5.5;77.1;-0.0038;1.0557;
49.93;1;0;0;0;1;FFFFFFFE;FFFFFFFE;FFFFFFFF;FFFFFFFE;2;448;1C7;3.2;43.3;47.5;14.5;5.5;77.1;-0.0039;1.0557;
50.18;1;0;0;0;1;FFFFFFFF;FFFFFFFE;FFFFFFFF;FFFFFFFF;1;40E;1C7;3.2;43.1;46.0;14.5;5.5;77.1;-0.0039;1.0557;
50.43;1;0;0;0;1;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;401;1C7;3.2;43.1;43.0;14.5;5.5;77.1;-0.0039;1.0511;
50.70;1;0;0;0;1;0;FFFFFFFF;0;0;0;41B;1C7;3.2;43.4;14.5;14.5;5.5;77.1;-0.0039;0.9455;
50.95;1;0;0;0;1;0;0;0;0;0;3FA;1C7;3.2;43.1;20.5;14.5;5.5;77.1;-0.0039;0.7840;
51.20;1;0;0;0;1;0;0;0;0;0;3DB;1C7;3.2;43.1;26.5;14.5;5.5;77.1;-0.0039;0.4182;
51.45;1;0;0;0;1;0;0;0;0;0;3DD;1C7;3.2;42.7;27.0;14.5;5.5;77.1;-0.0039;0.2645;
51.70;1;0;0;0;1;0;0;0;0;0;3DD;1C7;3.2;42.7;26.5;14.5;5.5;77.1;-0.0039;0.0732;
51.95;1;1;0;0;1;1;1;1;1;1;3D9;1C7;3.2;41.8;27.5;14.5;5.5;77.1;-0.0039;-0.1450;
52.20;1;1;0;0;1;1;1;1;1;1;3DA;1C7;3.2;41.1;26.5;14.5;5.5;77.1;-0.0039;-0.4916;
52.45;1;1;0;0;1;2;1;1;1;1;3D4;1C7;3.2;41.1;31.0;14.5;5.5;77.1;-0.0039;-0.6687;
52.70;1;1;0;0;1;2;1;1;1;1;3D2;1C7;3.2;41.1;34.5;14.5;5.5;77.1;-0.0039;-0.8201;
52.95;1;1;0;0;1;1;1;1;1;1;3D6;1C7;3.2;41.1;33.0;14.5;5.5;77.1;-0.0039;-0.9168;
53.20;1;1;0;0;1;1;1;1;1;1;3CB;1C7;3.2;40.9;37.0;14.4;5.5;77.1;-0.0039;-1.0248;
53.45;1;1;0;0;1;1;1;1;1;1;3CF;1C7;3.2;40.9;46.0;14.5;5.5;77.1;-0.0038;-1.0248;
53.70;1;1;0;0;1;2;1;1;1;1;3DA;1C7;3.2;40.7;43.5;14.5;5.5;77.1;-0.0039;-1.0248;
53.95;1;1;0;0;1;2;1;1;1;1;3E0;1C7;3.2;39.6;40.5;14.5;5.5;77.1;-0.0039;-1.0248;
54.20;1;1;0;0;1;1;1;1;1;1;3E4;1C7;3.2;39.6;38.0;14.5;5.5;77.1;-0.0039;-1.0244;
54.45;1;1;0;0;1;1;0;1;0;0;3E5;1C7;3.2;39.9;34.5;14.5;5.5;77.1;-0.0039;-1.0241;
54.70;1;1;0;0;2;0;0;0;0;0;3EA;1C7;3.2;40.4;30.5;14.5;5.5;77.1;-0.0039;-1.0237;
54.95;1;1;0;0;2;0;0;0;0;0;3EE;1C7;3.2;40.4;25.0;14.5;5.5;77.1;-0.0039;-1.0230;
55.20;1;1;0;0;2;0;0;0;0;0;3E3;1C7;3.2;40.4;23.0;14.5;5.5;77.1;-0.0039;-1.0221;
55.45;1;1;0;0;2;0;0;0;0;0;3E0;1C7;3.2;40.4;22.5;14.5;5.5;77.1;-0.0039;-1.0217;
55.71;1;1;0;0;2;0;0;0;0;0;3DD;1C7;3.2;40.8;23.0;14.5;5.5;77.1;-0.0039;-1.0214;
55.96;1;1;0;0;2;0;0;0;0;0;3DE;1C7;3.2;41.0;21.5;14.5;5.5;77.1;-0.0039;-1.0209;
56.21;1;1;0;0;2;0;0;0;0;0;3DF;1C7;3.2;41.0;19.0;14.5;5.5;77.1;-0.0039;-1.0203;
56.46;1;0;0;0;2;0;0;0;0;0;3B4;1C7;3.2;40.9;40.0;14.5;5.5;77.1;-0.0039;-1.0187;
56.71;1;0;0;0;2;0;0;0;0;0;3C6;1C7;3.2;40.9;39.5;14.5;5.5;77.1;0.0001;-0.9905;
56.96;1;0;0;0;2;0;0;0;0;0;410;1C7;3.2;40.7;67.5;14.5;5.5;77.1;0.1384;-0.9347;
57.21;1;0;0;0;2;0;0;0;0;0;424;1C7;3.2;40.7;62.0;14.5;5.5;77.1;0.1384;-0.6523;
57.46;1;0;0;0;2;0;0;0;0;0;432;1C7;3.2;40.7;78.0;14.5;5.5;77.1;0.1503;-0.5473;
57.71;1;0;0;0;2;0;0;0;0;0;436;1C7;3.2;40.8;77.5;14.5;5.5;77.1;0.1542;-0.4425;
57.96;1;0;0;0;2;0;0;0;0;0;426;1C7;3.2;40.8;99.0;14.5;5.5;77.1;0.1582;-0.3466;
58.21;1;0;0;0;2;0;0;0;0;0;446;1C7;3.2;41.0;97.0;14.5;5.5;77.1;0.1582;-0.1384;
58.46;1;0;0;0;2;FFFFFFFF;0;0;0;0;46C;1C7;3.2;41.0;71.0;14.5;5.5;77.1;0.1423;0.0066;
58.71;1;0;0;0;2;FFFFFFFF;FFFFFFFF;FFFFFFFF;FFFFFFFF;1;44F;1C7;3.2;41.6;72.0;14.5;5.5;77.1;0.1424;0.1591;
58.96;1;0;0;0;2;FFFFFFFF;FFFFFFFF;FFFFFFFF;FFFFFFFF;1;43E;1C7;3.2;40.9;71.5;14.5;5.5;77.1;0.1424;0.2736;
59.21;1;0;0;0;2;FFFFFFFF;0;0;FFFFFFFF;0;43B;1C7;3.2;40.9;80.0;14.5;5.5;77.1;0.1542;0.5741;
59.46;1;0;0;0;2;0;0;0;0;0;42D;1C7;3.2;40.8;91.0;14.5;5.5;77.1;0.1542;0.6633;
59.71;1;0;0;0;2;0;0;0;0;0;43B;1C7;3.2;40.7;100.0;14.5;5.5;77.1;0.1582;0.7132;
59.96;1;0;0;0;2;0;0;0;0;0;45E;1C7;3.2;40.7;97.5;14.5;5.5;77.1;0.1780;0.7624;
60.21;1;0;0;0;2;0;0;0;0;0;463;1C7;3.2;40.7;103.5;14.5;5.5;77.1;0.1819;0.8481;
60.46;1;0;0;0;2;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;466;1C7;3.2;40.7;105.5;14.5;5.5;77.1;0.1780;0.9345;
60.73;1;0;0;0;2;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;461;1C7;3.2;41.2;106.0;14.6;5.5;77.1;0.1780;1.0480;
60.98;1;0;0;0;3;FFFFFFFF;FFFFFFFF;FFFFFFFF;FFFFFFFF;1;468;1C7;3.2;41.2;109.0;14.6;5.5;77.1;0.1780;1.0539;
61.23;1;0;0;0;3;FFFFFFFF;FFFFFFFE;FFFFFFFF;FFFFFFFF;1;46F;1C7;3.2;41.4;107.5;14.6;5.5;77.1;0.1780;1.0552;
61.48;1;0;0;0;3;FFFFFFFF;FFFFFFFE;FFFFFFFF;FFFFFFFF;1;47A;1C7;3.2;41.4;67.5;14.6;5.5;77.1;0.0673;1.0545;
61.73;1;0;0;0;3;FFFFFFFF;FFFFFFFF;FFFFFFFF;FFFFFFFF;1;430;1C7;3.2;41.5;55.5;14.6;5.5;77.1;-0.0038;1.0541;
61.98;1;0;0;0;3;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;3DC;1C7;3.2;41.3;71.0;14.6;5.5;77.1;-0.0038;1.0541;
62.23;1;0;0;0;3;0;FFFFFFFF;0;0;0;3B9;1C7;3.2;41.3;92.0;14.6;5.5;77.1;0.0357;1.0552;
62.48;1;0;0;0;3;0;FFFFFFFF;0;0;0;3E2;1C7;3.2;41.2;92.5;14.6;5.5;77.1;0.0555;1.0557;
62.73;1;0;0;0;3;0;0;0;0;0;411;1C7;3.2;40.7;76.0;14.6;5.5;77.1;0.0634;1.0559;
62.98;1;0;0;0;3;0;0;0;0;0;3E9;1C7;3.2;40.7;84.5;14.6;5.5;77.1;0.0752;1.0559;
63.23;1;0;0;0;3;0;0;0;0;0;3EF;1C7;3.2;40.8;87.5;14.6;5.5;77.1;0.0792;1.0559;
63.48;1;0;0;0;3;0;0;0;0;0;3F4;1C7;3.2;40.8;87.0;12.6;5.5;77.1;0.0792;1.0559;
63.73;1;0;0;0;3;0;0;0;0;0;3F6;1C7;3.2;41.3;87.5;11.8;5.5;77.1;0.0792;1.0559;
63.98;1;0;0;0;3;0;0;0;0;0;3F6;1C7;3.2;41.2;90.0;11.8;5.5;77.1;0.0831;1.0555;
64.23;1;0;0;0;3;0;0;0;0;0;3FD;1C7;3.2;41.2;89.5;11.8;5.5;77.1;0.0871;1.0546;
64.48;1;0;0;0;3;0;0;0;0;0;405;1C7;3.2;41.3;80.0;11.8;5.5;77.1;0.0871;1.0543;
64.73;1;0;0;0;3;0;0;0;0;0;3F1;1C7;3.2;41.0;87.5;11.8;5.5;77.1;0.0950;1.0541;
64.98;1;0;0;0;3;0;FFFFFFFF;0;FFFFFFFF;0;3FA;1C7;3.2;41.0;99.5;11.8;5.5;77.1;0.1069;1.0539;
65.23;1;0;0;0;3;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;40A;1C7;3.2;41.0;95.0;11.8;5.5;77.1;0.1108;1.0530;
65.48;1;0;0;0;3;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;40C;1C7;3.2;41.0;96.0;11.8;5.5;77.1;0.1108;1.0523;
65.74;1;0;0;0;3;FFFFFFFF;FFFFFFFF;FFFFFFFF;FFFFFFFF;1;40F;1C7;3.2;41.0;95.5;11.8;5.5;77.1;0.1108;1.0518;
65.99;1;0;0;0;3;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;40D;1C7;3.2;41.0;95.0;11.8;5.5;77.1;0.1148;1.0512;
66.24;1;0;0;0;3;FFFFFFFF;FFFFFFFF;0;FFFFFFFF;1;410;1C7;3.2;40.9;93.5;11.8;5.5;77.1;0.1147;1.0507;
66.49;1;0;0;0;3;0;FFFFFFFF;0;0;0;3FF;1C7;3.2;40.9;104.5;11.8;5.5;77.1;0.1148;1.0507;
66.74;1;0;0;0;3;0;0;0;0;0;408;1C7;3.2;40.9;106.5;11.8;5.5;77.1;0.1187;1.0505;
66.99;1;0;0;0;3;0;0;0;0;0;42A;1C7;3.2;40.4;78.5;11.7;5.5;77.1;-0.0038;1.0246;
67.24;1;0;0;0;4;FFFFFFFF;0;0;0;0;498;1C7;3.2;40.4;0.5;11.7;5.5;77.1;-0.0039;0.8727;
67.49;1;0;0;0;4;1;2;1;1;1;40B;1C7;3.2;39.9;6.5;11.7;5.5;77.1;-0.0039;0.7634;
67.74;1;1;0;0;4;1;1;1;2;2;3DA;1C7;3.2;39.3;15.5;11.7;5.5;77.1;-0.0039;0.5714;
67.99;1;1;0;0;4;0;0;1;1;1;3CC;1C7;3.2;39.3;19.5;11.7;5.5;77.1;-0.0039;0.2205;
68.24;1;1;0;0;4;0;0;0;0;0;3C8;1C7;3.2;41.0;20.0;11.6;5.5;77.1;-0.0039;0.0675;
68.49;1;1;0;0;4;0;0;0;0;0;3CA;1C7;3.2;40.3;20.0;11.6;5.5;77.1;-0.0039;-0.1084;
68.74;1;1;0;0;4;1;0;0;0;0;3C6;1C7;3.2;40.3;20.0;11.6;5.5;77.1;-0.0039;-0.2462;
68.99;1;1;0;0;4;1;1;1;1;1;3C4;1C7;3.2;40.0;23.0;11.6;5.5;77.1;-0.0039;-0.5816;
69.24;1;1;0;0;4;2;1;2;1;1;3C0;1C7;3.2;40.0;25.0;11.6;5.5;77.1;-0.0039;-0.7097;
69.49;1;1;0;0;4;2;1;2;1;1;3C7;1C7;3.2;39.5;25.0;11.6;5.5;77.1;-0.0039;-0.7795;
69.74;1;1;0;0;4;2;1;2;1;2;3CA;1C7;3.2;39.5;22.5;11.6;5.5;77.1;-0.0039;-0.8216;
69.99;1;1;0;0;4;2;1;2;1;2;3C9;1C7;3.2;39.0;21.5;11.6;5.5;77.1;-0.0039;-0.8759;
70.24;1;1;0;0;4;2;1;1;1;1;3CB;1C7;3.2;39.0;20.0;11.6;5.5;77.1;-0.0039;-0.8958;
70.49;1;1;0;0;4;1;1;1;1;1;3C5;1C7;3.2;39.2;21.5;11.6;5.5;77.1;-0.0039;-0.9159;
70.75;1;1;0;0;4;1;1;1;1;1;3C2;1C7;3.3;39.2;24.0;11.6;5.5;77.1;-0.0039;-0.9491;
71.00;1;1;0;0;4;1;1;1;0;1;3C1;1C7;3.3;39.2;24.0;11.6;5.5;77.1;-0.0039;-1.0219;
71.25;1;1;0;0;4;1;0;0;0;0;3AF;1C7;3.4;39.6;47.0;11.6;5.5;77.1;-0.0039;-1.0253;
71.50;1;1;0;0;4;1;0;1;0;0;3C2;1C7;3.4;39.7;40.0;11.5;5.5;77.1;-0.0039;-1.0253;
71.75;1;1;0;0;5;1;1;1;0;1;3BF;1C7;3.4;39.7;40.0;11.5;5.5;77.1;-0.0039;-1.0251;
72.00;1;1;0;0;5;1;1;1;1;1;3C3;1C7;3.5;39.7;39.5;11.6;5.5;77.1;-0.0039;-1.0251;
72.25;1;1;0;0;5;1;1;1;1;1;3BD;1C7;3.5;39.7;41.5;11.6;5.5;77.1;-0.0039;-1.0251;
72.50;1;1;0;0;5;1;1;1;1;1;3C0;1C7;3.5;37.9;41.0;11.7;5.5;77.1;-0.0039;-1.0249;
72.75;1;1;0;0;5;1;1;1;1;1;3BA;1C7;3.6;38.0;43.0;11.7;5.5;77.1;-0.0039;-1.0249;
73.00;1;1;0;0;5;1;1;1;1;1;3C2;1C7;3.6;38.0;42.5;11.8;5.5;77.1;-0.0039;-1.0244;
73.25;1;1;0;0;5;2;1;1;1;1;3E7;1C7;3.6;37.9;24.5;11.9;5.5;77.1;-0.0039;-1.0230;
73.50;1;1;0;0;5;2;1;2;1;1;3DC;1C7;3.6;37.9;19.0;11.9;5.5;77.1;-0.0039;-1.0202;
73.75;1;1;0;0;5;2;2;2;1;2;3C9;1C7;3.7;37.7;20.5;12.0;5.5;77.1;-0.0039;-1.0077;
74.00;1;1;0;0;5;2;2;2;1;2;3C1;1C7;3.7;37.7;21.0;12.0;5.5;77.1;-0.0039;-0.9682;
74.25;1;1;0;0;5;3;2;2;1;2;3BA;1C7;3.7;37.6;23.5;12.0;5.5;77.1;-0.0039;-0.9105;
74.50;1;0;0;0;5;3;2;2;2;2;3B1;1C7;3.6;36.8;30.0;12.0;5.5;77.1;-0.0039;-0.7616;
74.75;1;0;0;0;5;3;3;3;2;3;3C2;1C7;3.6;36.8;25.5;12.0;5.5;77.1;-0.0039;-0.5933;
75.00;1;0;0;0;5;3;3;3;3;3;3C7;1C7;3.5;36.4;22.0;12.0;5.5;77.1;-0.0039;-0.3682;
75.25;1;0;0;0;5;4;4;4;4;4;3BE;1C7;3.5;36.4;23.0;14.5;5.5;77.1;-0.0039;-0.2346;
75.50;1;0;0;0;5;4;4;4;4;4;3C2;1C7;3.5;35.6;21.0;14.5;5.5;77.1;-0.0039;-0.1214;
75.77;1;0;0;0;5;5;5;5;5;5;3C0;1C7;3.4;35.3;21.0;14.6;5.5;77.1;-0.0039;-0.0230;
76.02;1;0;0;0;5;5;5;5;5;5;3C0;1C7;3.4;35.3;20.5;14.6;5.5;77.1;-0.0039;0.0869;
76.27;1;0;0;0;5;6;6;6;6;6;3BE;1C7;3.4;35.1;19.5;14.6;5.5;77.1;-0.0039;0.0901;
76.52;1;0;0;0;5;6;6;6;6;6;3BF;1C7;3.3;34.7;19.0;14.6;5.5;77.1;-0.0039;0.0871;
76.77;1;0;0;0;5;7;7;7;7;7;3B9;1C7;3.3;34.7;21.5;14.5;5.5;77.1;-0.0039;0.0869;
77.02;1;0;0;0;5;7;7;7;7;7;3BD;1C7;3.3;34.4;19.5;14.5;5.5;77.1;-0.0039;0.0862;
77.27;1;0;0;0;6;8;8;8;8;8;3C5;1C7;3.3;34.4;16.5;14.5;5.5;77.1;-0.0039;0.0844;
77.52;1;0;0;0;6;8;9;8;9;8;3BA;1C7;3.2;34.2;18.0;14.5;5.5;77.1;-0.0039;0.0693;
77.77;1;1;0;0;6;9;9;9;9;9;3BA;1C7;3.2;34.2;19.5;14.5;5.5;77.1;-0.0039;0.0584;
78.02;1;1;0;0;6;A;A;9;A;9;3BE;1C7;3.2;34.2;17.0;14.5;5.5;77.1;-0.0039;0.0534;
78.27;1;1;0;0;6;A;A;A;A;A;3B5;1C7;3.2;34.2;20.0;14.5;5.5;77.1;-0.0039;0.0483;
78.52;1;1;0;0;6;A;A;A;A;A;3BB;1C7;3.2;34.0;18.5;14.5;5.5;77.1;-0.0039;0.0388;
78.77;1;1;0;0;6;9;A;9;A;A;3B7;1C7;3.2;34.4;19.0;14.5;5.5;77.1;-0.0039;0.0343;
79.02;1;1;0;0;6;9;9;9;9;9;3B9;1C7;3.2;34.4;19.0;14.5;5.5;77.1;-0.0039;0.0341;
79.27;1;1;0;0;6;9;9;9;9;9;3BB;1C7;3.2;34.9;17.5;14.5;5.5;77.1;-0.0039;0.0341;
79.52;1;1;0;0;6;9;9;9;9;9;3B9;1C7;3.2;35.3;18.5;14.5;5.5;77.1;-0.0039;0.0341;
79.77;1;1;0;0;6;9;9;9;9;9;3B6;1C7;3.2;35.3;18.0;14.5;5.5;77.1;-0.0039;0.0341;
80.02;1;1;0;0;6;A;A;A;A;A;3B7;1C7;3.3;35.5;19.0;14.5;5.5;77.1;-0.0039;0.0346;
80.27;1;1;0;0;6;A;A;A;A;A;3B5;1C7;3.3;35.5;19.5;14.4;5.5;77.1;-0.0039;0.0316;
80.52;1;1;0;0;6;9;9;9;9;A;3B4;1C7;3.3;35.7;21.0;14.4;5.5;77.1;-0.0039;0.0027;
80.78;1;1;0;0;6;9;9;9;9;9;3B6;1C7;3.3;36.2;21.0;14.5;5.5;77.1;-0.0039;-0.0526;
81.03;1;1;0;0;6;8;8;8;8;8;3BA;1C7;3.3;36.2;19.0;14.5;5.5;77.1;-0.0039;-0.0821;
81.28;1;1;0;0;6;8;8;8;8;8;3B8;1C7;3.3;36.9;19.0;14.5;5.5;77.1;-0.0039;-0.0743;
81.53;1;1;0;0;6;8;7;7;7;7;3B7;1C7;3.3;37.2;19.5;14.5;5.5;77.1;-0.0039;-0.0641;
81.78;1;1;0;0;6;8;7;8;7;7;3B7;1C7;3.3;37.2;18.0;14.5;5.5;77.1;-0.0039;-0.0559;
82.03;1;1;0;0;6;8;8;8;7;7;3B3;1C7;3.3;37.2;19.5;14.5;5.5;77.1;-0.0039;-0.0480;
82.28;1;1;0;0;6;7;7;7;7;7;3B5;1C7;3.3;37.4;19.0;14.5;5.5;77.1;-0.0039;-0.0448;
82.53;1;1;0;0;6;7;7;7;7;7;3B9;1C7;3.3;37.7;17.0;14.5;5.5;77.1;-0.0039;-0.0368;
82.78;1;1;0;0;6;7;7;7;7;7;3B4;1C7;3.3;37.7;18.5;14.5;5.5;77.1;-0.0039;-0.0211;
83.03;1;1;0;0;6;6;6;6;6;6;3B3;1C7;3.3;37.7;18.5;14.5;5.5;77.1;-0.0039;0.0275;
83.28;1;1;0;0;6;6;6;6;6;6;3B3;1C7;3.3;37.7;20.0;14.5;5.5;77.1;-0.0039;0.0693;
83.53;1;1;0;0;6;5;6;5;6;6;3B4;1C7;3.3;37.5;19.0;14.5;5.5;77.1;-0.0039;0.1356;
83.78;1;1;0;0;6;5;5;5;5;5;3AE;1C7;3.3;37.7;23.0;14.5;5.5;77.1;-0.0039;0.2051;
84.03;1;1;0;0;6;4;5;4;5;5;3AE;1C7;3.3;37.7;24.0;14.5;5.5;77.1;-0.0039;0.3796;
84.28;1;1;0;0;7;4;5;4;5;4;3B3;1C7;3.3;38.1;23.5;14.5;5.5;77.1;-0.0039;0.4470;
84.53;1;1;0;0;7;4;4;4;4;4;3B8;1C7;3.3;38.4;20.5;14.5;5.5;77.1;-0.0039;0.4996;
84.78;1;1;0;0;7;4;4;3;4;4;3AC;1C7;3.3;38.4;25.0;14.5;5.5;77.1;-0.0039;0.5659;
85.03;1;1;0;0;7;4;4;3;4;4;3B6;1C7;3.3;38.2;23.0;14.5;5.5;77.1;-0.0039;0.6412;
85.28;1;1;0;0;7;3;4;3;4;4;3BD;1C7;3.3;38.2;17.5;14.5;5.5;77.1;-0.0039;0.6403;
85.53;1;1;0;0;7;3;4;3;3;3;3BD;1C7;3.4;38.2;16.5;14.5;5.5;77.1;-0.0039;0.6403;
85.80;1;1;0;0;7;3;4;3;3;3;3B5;1C7;3.4;38.5;17.0;14.5;5.5;77.1;-0.0039;0.6402;
86.05;1;1;0;0;7;3;4;3;3;3;3B3;1C7;3.4;38.5;17.5;14.5;5.5;77.1;-0.0039;0.6383;
86.30;1;1;0;0;7;3;4;3;4;3;3B3;1C7;3.5;38.6;16.0;14.5;5.5;77.1;-0.0039;0.6347;
86.55;1;0;0;0;7;3;4;3;4;3;3AE;1C7;3.5;38.6;20.0;14.5;5.5;77.1;-0.0039;0.6306;
86.80;1;0;0;0;7;3;4;3;4;4;3B4;1C7;3.5;39.4;17.0;14.5;5.5;77.1;-0.0039;0.6262;
87.05;1;0;0;0;7;4;5;4;5;4;3B6;1C7;3.5;39.4;14.5;14.5;5.5;77.1;-0.0039;0.6255;
87.30;1;0;0;0;7;4;5;4;5;5;3B6;1C7;3.5;38.7;14.0;14.5;5.5;77.1;-0.0039;0.6171;
87.55;1;0;0;0;7;5;6;4;5;5;3B7;1C7;3.5;38.6;12.0;14.6;5.5;77.1;-0.0039;0.5858;
87.80;1;0;0;0;7;5;6;5;6;5;3B2;1C7;3.5;38.6;12.5;14.6;5.5;77.1;-0.0039;0.5014;
88.05;1;0;0;0;7;6;7;5;6;6;3B0;1C7;3.5;38.2;15.0;14.6;5.5;77.1;-0.0039;0.4670;
88.30;1;0;0;0;7;6;7;6;6;6;3B0;1C7;3.5;37.8;15.0;14.6;5.5;77.1;-0.0039;0.4584;
88.55;1;0;0;0;7;6;7;6;7;6;3AE;1C7;3.5;37.8;16.0;14.6;5.5;77.1;-0.0039;0.4580;
88.80;1;0;0;0;7;6;7;6;7;7;3AE;1C7;3.5;37.9;16.0;14.6;5.5;77.1;-0.0039;0.4580;
89.05;1;0;0;0;7;7;8;6;7;7;3B0;1C7;3.5;37.9;15.5;14.6;5.5;77.1;-0.0039;0.4612;
89.30;1;0;0;0;7;6;7;6;7;7;3B1;1C7;3.5;37.2;15.0;14.6;5.5;77.1;-0.0039;0.4630;
89.55;1;0;0;0;7;7;8;6;8;7;3B1;1C7;3.4;36.7;16.5;14.6;5.5;77.1;-0.0039;0.4628;
89.80;1;0;0;0;7;7;8;7;8;7;3A3;1C7;3.4;36.7;31.5;14.6;5.5;77.1;-0.0039;0.4630;
90.05;1;0;0;0;7;8;9;7;8;8;383;1C7;3.3;36.5;58.5;14.6;5.5;77.1;0.0120;0.4630;
90.30;1;0;0;0;7;8;9;8;9;8;3AD;1C7;3.3;36.5;52.5;14.6;5.5;77.1;0.0515;0.4630;
90.55;1;0;0;0;7;9;A;8;A;9;3AE;1C7;3.3;35.8;54.5;14.6;5.5;77.1;0.0554;0.4630;
90.81;1;0;0;0;7;9;B;9;A;A;39C;1C7;3.3;35.8;71.5;14.6;5.5;77.1;0.0555;0.4573;
91.06;1;0;0;0;7;A;C;A;C;B;3B1;1C7;3.2;35.1;68.0;14.6;5.5;77.1;0.0594;0.4152;
91.31;1;0;0;0;7;B;C;B;C;B;3AF;1C7;3.2;35.6;69.5;14.6;5.5;77.1;0.0673;0.3558;
91.56;1;0;0;0;7;C;E;C;D;D;3B1;1C7;3.2;35.6;70.0;14.6;5.5;77.1;0.0791;0.2983;
91.81;1;0;0;0;7;D;E;D;E;D;3A0;1C7;3.2;35.3;77.0;14.6;5.5;77.1;0.0831;0.2031;
92.06;1;0;0;0;8;E;F;E;F;F;3C3;1C7;3.2;35.3;75.5;14.6;5.5;77.1;0.0910;0.1706;
92.31;1;0;0;0;8;F;10;F;10;F;3EA;1C7;3.2;35.4;63.0;14.6;5.5;77.1;0.1107;0.1377;
